Date,Customer_ID,Customer_Segment,Region,City,Category,Product,Price,Quantity,Total_Amount,Discount_Rate,Discount_Amount,Final_Amount,Sales_Channel,Payment_Method,Year,Month,Quarter,Day_of_Week,Day_of_Year,Week_of_Year,Is_Weekend,Is_Holiday_Season,Is_Summer,Total_Spent,Order_Count,Avg_Order_Value,First_Order,Last_Order,Customer_Lifetime_Days,Product_Revenue,Product_Orders,Product_Avg_Price,Product_Quantity_Sold,Category_Revenue,Category_Orders,Category_Avg_Price,Category_Quantity_Sold,Region_Revenue,Region_Orders,Region_Avg_Order,Region_Customers,Channel_Revenue,Channel_Orders,Channel_Avg_Order,Payment_Revenue,Payment_Orders,Payment_Avg_Order,Segment_Revenue,Segment_Orders,Segment_Avg_Order,Segment_Customers,Estimated_Cost,Estimated_Profit,Profit_Margin,Customer_Value_Tier
2023-10-17,CUST_6425,Premium,North America,Vancouver,Books,Fiction,66.37,2,132.74,0.0,0.0,132.74,Online,Bank Transfer,2023,10,4,Tuesday,290,42,False,False,False,202.97,2,101.49,2023-10-17,2024-12-13,423,37297.98,225,165.77,1175,198801.01,1192,166.78,6439,3979222.64,2475,1607.77,2160,4014923.32,2552,1573.25,3168358.48,1962,1614.86,3144053.49,2426,1295.98,2130,39.822,53.096000000000004,40.0,Silver
2023-07-11,CUST_7820,Budget,Australia,Sydney,Automotive,Maintenance,626.73,3,1880.19,0.1,188.02,1861.39,Online,Debit Card,2023,7,3,Tuesday,192,28,False,False,True,4209.45,3,1403.15,2022-11-29,2024-03-15,472,759634.78,267,2845.07,1413,3834518.24,1252,3062.71,6597,4024694.57,2597,1549.75,2244,4014923.32,2552,1573.25,3237322.3,2022,1601.05,4802112.68,2570,1868.53,2218,376.038,733.2760000000001,39.394001257125055,Platinum
2024-01-15,CUST_1418,VIP,Australia,Melbourne,Beauty,Makeup,202.32,3,606.95,0.15,91.04,515.91,Phone,Credit Card,2024,1,1,Monday,15,3,False,False,False,605.0,2,302.5,2024-01-15,2024-02-07,23,109767.69,249,440.83,1310,562465.16,1244,452.14,6707,4024694.57,2597,1549.75,2244,4002905.57,2476,1616.68,3184046.42,2054,1550.17,3931138.23,2479,1585.78,2186,121.392,151.73399999999998,29.410943769262076,Gold
2023-06-23,CUST_2706,Budget,North America,Los Angeles,Clothing,Jacket,117.59,12,1411.03,0.1,141.1,1396.92,Phone,Digital Wallet,2023,6,2,Friday,174,25,False,False,True,1396.92,1,1396.92,2023-06-23,2023-06-23,0,118524.94,199,595.6,1104,755914.15,1272,594.27,6615,3979222.64,2475,1607.77,2160,4002905.57,2476,1616.68,3314861.11,2038,1626.53,4802112.68,2570,1868.53,2218,70.554,550.272,39.391804827763934,Platinum
2022-10-07,CUST_6384,Premium,Australia,Melbourne,Sports,Running Shoes,275.13,1,275.13,0.0,0.0,275.13,In-Store,Debit Card,2022,10,4,Friday,280,40,False,False,False,5033.98,6,839.0,2022-10-07,2024-11-08,763,211122.47,230,917.92,1299,1162542.94,1267,917.56,6819,4024694.57,2597,1549.75,2244,3799942.54,2464,1542.18,3237322.3,2022,1601.05,3144053.49,2426,1295.98,2130,165.078,110.05199999999999,40.0,Platinum
2022-04-25,CUST_8004,Premium,Europe,Berlin,Clothing,Sweater,258.94,5,1294.71,0.1,129.47,1165.24,Mobile App,Digital Wallet,2022,4,2,Monday,115,17,False,False,False,1165.24,1,1165.24,2022-04-25,2022-04-25,0,116362.56,197,590.67,1005,755914.15,1272,594.27,6615,4233105.72,2507,1688.51,2180,4246388.07,2508,1693.14,3314861.11,2038,1626.53,3144053.49,2426,1295.98,2130,155.364,388.41999999999996,33.33390546153582,Platinum
2022-02-10,CUST_5070,Premium,Asia,Seoul,Books,Biography,25.23,1,25.23,0.0,0.0,25.23,Phone,Cash,2022,2,1,Thursday,41,6,False,False,False,3935.04,3,1311.68,2022-02-10,2024-12-18,1042,32592.1,191,170.64,1085,198801.01,1192,166.78,6439,3827136.57,2421,1580.81,2132,4002905.57,2476,1616.68,3159571.19,1924,1642.19,3144053.49,2426,1295.98,2130,15.138,10.092,40.0,Platinum
2023-07-09,CUST_2623,Budget,Asia,Hong Kong,Toys,Board Games,16.9,12,202.79,0.1,20.28,200.77,Mobile App,Credit Card,2023,7,3,Sunday,190,27,True,False,True,2540.81,4,635.2,2022-03-08,2023-09-20,561,88185.89,280,314.95,1444,427069.18,1315,324.77,6837,3827136.57,2421,1580.81,2132,4246388.07,2508,1693.14,3184046.42,2054,1550.17,4802112.68,2570,1868.53,2218,10.139999999999999,79.09000000000003,39.3933356577178,Platinum
2022-01-22,CUST_1904,Regular,Europe,Rome,Toys,Puzzles,54.9,4,219.58,0.1,21.96,197.62,Online,Debit Card,2022,1,1,Saturday,22,3,True,False,False,197.62,1,197.62,2022-01-22,2022-01-22,0,89491.66,268,333.92,1414,427069.18,1315,324.77,6837,4233105.72,2507,1688.51,2180,4014923.32,2552,1573.25,3237322.3,2022,1601.05,4186855.1,2525,1658.16,2227,32.94,65.86000000000001,33.32658637789698,Silver
2022-03-12,CUST_1786,VIP,Asia,Singapore,Home & Garden,Furniture,942.81,2,1885.62,0.05,94.28,1791.34,Phone,Digital Wallet,2022,3,1,Saturday,71,10,True,False,False,3498.1,2,1749.05,2022-03-12,2024-03-31,750,392779.76,256,1534.3,1420,1889517.74,1265,1493.69,6727,3827136.57,2421,1580.81,2132,4002905.57,2476,1616.68,3314861.11,2038,1626.53,3931138.23,2479,1585.78,2186,565.6859999999999,659.9680000000001,36.84214052050421,Platinum
2024-08-24,CUST_8098,Premium,Asia,Hong Kong,Beauty,Perfume,170.33,5,851.64,0.1,85.16,843.12,Phone,Debit Card,2024,8,3,Saturday,237,34,True,False,True,1563.58,2,781.79,2022-06-03,2024-08-24,813,111072.32,246,451.51,1306,562465.16,1244,452.14,6707,3827136.57,2421,1580.81,2132,4002905.57,2476,1616.68,3237322.3,2022,1601.05,3144053.49,2426,1295.98,2130,102.19800000000001,332.13,39.39296897238827,Platinum
2024-01-23,CUST_9432,VIP,Australia,Adelaide,Electronics,Laptop,1280.89,3,3842.67,0.15,576.4,3266.27,Phone,Bank Transfer,2024,1,1,Tuesday,23,4,False,False,False,3462.48,2,1731.24,2023-04-15,2024-01-23,283,1219301.46,210,5806.2,1134,7233331.08,1193,6063.14,6414,4024694.57,2597,1549.75,2244,4002905.57,2476,1616.68,3168358.48,1962,1614.86,3931138.23,2479,1585.78,2186,768.534,960.6680000000001,29.411775511516197,Platinum
2023-06-19,CUST_2284,Premium,North America,Chicago,Home & Garden,Kitchen Appliances,149.31,5,746.57,0.1,74.66,739.1,Phone,Bank Transfer,2023,6,2,Monday,170,25,False,False,True,1017.51,2,508.76,2023-06-19,2024-06-30,377,361448.63,243,1487.44,1282,1889517.74,1265,1493.69,6727,3979222.64,2475,1607.77,2160,4002905.57,2476,1616.68,3168358.48,1962,1614.86,3144053.49,2426,1295.98,2130,89.586,291.17,39.3952103910161,Platinum
2023-02-10,CUST_4229,Premium,Asia,Hong Kong,Clothing,Jeans,274.73,1,274.73,0.0,0.0,274.73,Phone,Digital Wallet,2023,2,1,Friday,41,6,False,False,False,274.73,1,274.73,2023-02-10,2023-02-10,0,129275.15,216,598.5,1126,755914.15,1272,594.27,6615,3827136.57,2421,1580.81,2132,4002905.57,2476,1616.68,3314861.11,2038,1626.53,3144053.49,2426,1295.98,2130,164.838,109.89200000000002,40.00000000000001,Silver
2022-08-15,CUST_4931,Premium,Asia,Bangkok,Toys,Educational Toys,93.1,5,465.49,0.1,46.55,460.84,Phone,Digital Wallet,2022,8,3,Monday,227,33,False,False,True,460.84,1,460.84,2022-08-15,2022-08-15,0,81257.01,247,328.98,1267,427069.18,1315,324.77,6837,3827136.57,2421,1580.81,2132,4002905.57,2476,1616.68,3314861.11,2038,1626.53,3144053.49,2426,1295.98,2130,55.85999999999999,181.54000000000002,39.39328183317421,Silver
2022-02-14,CUST_1906,Regular,Australia,Sydney,Automotive,Car Parts,956.85,6,5741.13,0.1,574.11,5167.01,Phone,Cash,2022,2,1,Monday,45,7,False,False,False,5300.08,2,2650.04,2022-02-14,2023-05-09,449,795616.04,248,3208.13,1353,3834518.24,1252,3062.71,6597,4024694.57,2597,1549.75,2244,4002905.57,2476,1616.68,3159571.19,1924,1642.19,4186855.1,2525,1658.16,2227,574.11,1722.3500000000004,33.333591380701804,Platinum
2023-06-28,CUST_5358,Regular,North America,Toronto,Sports,Gym Equipment,255.72,8,2045.75,0.1,204.58,2025.3,Online,Bank Transfer,2023,6,2,Wednesday,179,26,False,False,True,2634.51,2,1317.26,2023-04-21,2023-06-28,68,230364.15,245,940.26,1356,1162542.94,1267,917.56,6819,3979222.64,2475,1607.77,2160,4014923.32,2552,1573.25,3168358.48,1962,1614.86,4186855.1,2525,1658.16,2227,153.432,797.844,39.39386757517405,Platinum
2023-02-08,CUST_9478,Regular,Asia,Seoul,Books,Children,20.98,4,83.93,0.1,8.39,75.54,Mobile App,Cash,2023,2,1,Wednesday,39,6,False,False,False,75.54,1,75.54,2023-02-08,2023-02-08,0,30145.14,193,156.19,991,198801.01,1192,166.78,6439,3827136.57,2421,1580.81,2132,4246388.07,2508,1693.14,3159571.19,1924,1642.19,4186855.1,2525,1658.16,2227,12.588,25.18800000000001,33.34392374900716,Bronze
2022-06-23,CUST_7191,Premium,Australia,Perth,Electronics,Camera,1618.98,4,6475.93,0.1,647.59,6411.17,In-Store,Cash,2022,6,2,Thursday,174,25,False,False,True,9889.97,4,2472.49,2022-06-23,2024-09-25,825,1318651.58,214,6161.92,1143,7233331.08,1193,6063.14,6414,4024694.57,2597,1549.75,2244,3799942.54,2464,1542.18,3159571.19,1924,1642.19,3144053.49,2426,1295.98,2130,971.3879999999999,2525.6180000000004,39.3940263633627,Platinum
2024-09-30,CUST_3646,VIP,North America,Vancouver,Electronics,Smartphone,3138.64,2,6277.28,0.05,313.86,5963.42,Online,Credit Card,2024,9,3,Monday,274,40,False,False,False,7032.23,4,1758.06,2022-08-18,2024-09-30,774,1325345.54,216,6135.86,1109,7233331.08,1193,6063.14,6414,3979222.64,2475,1607.77,2160,4014923.32,2552,1573.25,3184046.42,2054,1550.17,3931138.23,2479,1585.78,2186,1883.1839999999997,2197.0520000000006,36.84214762669744,Platinum
2024-08-15,CUST_2729,Budget,Australia,Brisbane,Sports,Gym Equipment,65.1,3,195.3,0.1,19.53,193.35,Online,Debit Card,2024,8,3,Thursday,228,33,False,False,True,193.35,1,193.35,2024-08-15,2024-08-15,0,230364.15,245,940.26,1356,1162542.94,1267,917.56,6819,4024694.57,2597,1549.75,2244,4014923.32,2552,1573.25,3237322.3,2022,1601.05,4802112.68,2570,1868.53,2218,39.059999999999995,76.17000000000002,39.39487975174555,Silver
2024-03-17,CUST_7676,Regular,Australia,Melbourne,Home & Garden,Decor,167.98,8,1343.84,0.1,134.38,1209.45,Online,Bank Transfer,2024,3,1,Sunday,77,11,True,False,False,3713.11,2,1856.55,2022-10-19,2024-03-17,515,421278.39,273,1543.14,1516,1889517.74,1265,1493.69,6727,4024694.57,2597,1549.75,2244,4014923.32,2552,1573.25,3168358.48,1962,1614.86,4186855.1,2525,1658.16,2227,100.788,403.1460000000001,33.33300260448965,Platinum
2023-03-25,CUST_2668,VIP,Australia,Perth,Books,Biography,23.49,2,46.98,0.05,2.35,44.63,Online,Bank Transfer,2023,3,1,Saturday,84,12,True,False,False,44.63,1,44.63,2023-03-25,2023-03-25,0,32592.1,191,170.64,1085,198801.01,1192,166.78,6439,4024694.57,2597,1549.75,2244,4014923.32,2552,1573.25,3168358.48,1962,1614.86,3931138.23,2479,1585.78,2186,14.094,16.442000000000004,36.84069011875421,Bronze
2024-12-28,CUST_6145,Regular,Asia,Seoul,Automotive,Accessories,171.4,2,342.81,0.0,0.0,445.65,Phone,Credit Card,2024,12,4,Saturday,363,52,True,True,False,11433.92,3,3811.31,2024-05-17,2024-12-28,225,854754.31,269,3177.53,1406,3834518.24,1252,3062.71,6597,3827136.57,2421,1580.81,2132,4002905.57,2476,1616.68,3184046.42,2054,1550.17,4186855.1,2525,1658.16,2227,102.84,239.96999999999997,53.847189498485356,Platinum
2022-10-13,CUST_7593,VIP,Europe,Paris,Automotive,Tools,410.49,1,410.49,0.05,20.52,389.97,Mobile App,Digital Wallet,2022,10,4,Thursday,286,41,False,False,False,658.17,2,329.08,2022-10-13,2023-04-20,189,710281.32,230,3088.18,1155,3834518.24,1252,3062.71,6597,4233105.72,2507,1688.51,2180,4246388.07,2508,1693.14,3314861.11,2038,1626.53,3931138.23,2479,1585.78,2186,246.29399999999998,143.67600000000004,36.842834064158794,Gold
2024-05-16,CUST_2374,Budget,Australia,Brisbane,Automotive,Tools,90.48,6,542.86,0.1,54.29,488.57,Online,Debit Card,2024,5,2,Thursday,137,20,False,False,False,488.57,1,488.57,2024-05-16,2024-05-16,0,710281.32,230,3088.18,1155,3834518.24,1252,3062.71,6597,4024694.57,2597,1549.75,2244,4014923.32,2552,1573.25,3237322.3,2022,1601.05,4802112.68,2570,1868.53,2218,54.288000000000004,162.84199999999998,33.33033137523794,Silver
2024-06-25,CUST_9121,VIP,Australia,Melbourne,Books,Biography,43.95,4,175.81,0.15,26.37,164.38,Online,Debit Card,2024,6,2,Tuesday,177,26,False,False,True,10428.85,3,3476.28,2022-08-23,2024-06-25,672,32592.1,191,170.64,1085,198801.01,1192,166.78,6439,4024694.57,2597,1549.75,2244,4014923.32,2552,1573.25,3237322.3,2022,1601.05,3931138.23,2479,1585.78,2186,26.37,58.89999999999999,35.831609684876504,Platinum
2022-06-11,CUST_8769,Budget,Australia,Perth,Home & Garden,Garden Tools,58.55,9,526.98,0.1,52.7,521.71,In-Store,Credit Card,2022,6,2,Saturday,162,23,True,False,True,2875.77,2,1437.88,2022-06-11,2022-09-25,106,354026.0,237,1493.78,1177,1889517.74,1265,1493.69,6727,4024694.57,2597,1549.75,2244,3799942.54,2464,1542.18,3184046.42,2054,1550.17,4802112.68,2570,1868.53,2218,35.129999999999995,205.54000000000008,39.39736635295472,Platinum
2023-05-23,CUST_1783,VIP,North America,Los Angeles,Clothing,Sweater,229.17,2,458.34,0.05,22.92,435.42,In-Store,Bank Transfer,2023,5,2,Tuesday,143,21,False,False,False,435.42,1,435.42,2023-05-23,2023-05-23,0,116362.56,197,590.67,1005,755914.15,1272,594.27,6615,3979222.64,2475,1607.77,2160,3799942.54,2464,1542.18,3168358.48,1962,1614.86,3931138.23,2479,1585.78,2186,137.50199999999998,160.41600000000005,36.84167011161638,Silver
2022-11-24,CUST_2380,Regular,Australia,Melbourne,Toys,Educational Toys,81.94,8,655.55,0.1,65.55,766.99,Online,Debit Card,2022,11,4,Thursday,328,47,False,True,False,2470.07,4,617.52,2022-10-29,2024-12-08,771,81257.01,247,328.98,1267,427069.18,1315,324.77,6837,4024694.57,2597,1549.75,2244,4014923.32,2552,1573.25,3237322.3,2022,1601.05,4186855.1,2525,1658.16,2227,49.163999999999994,373.67800000000005,48.72006153926388,Platinum
2024-01-20,CUST_5708,VIP,Europe,Paris,Electronics,Smartwatch,1885.74,5,9428.71,0.15,1414.31,8014.4,Mobile App,Bank Transfer,2024,1,1,Saturday,20,3,True,False,False,9302.95,2,4651.47,2023-03-13,2024-01-20,313,965973.36,169,5715.82,844,7233331.08,1193,6063.14,6414,4233105.72,2507,1688.51,2180,4246388.07,2508,1693.14,3168358.48,1962,1614.86,3931138.23,2479,1585.78,2186,1131.444,2357.1800000000003,29.411808744260338,Platinum
2022-10-16,CUST_9033,VIP,Europe,Madrid,Toys,Outdoor Toys,117.01,3,351.02,0.15,52.65,298.37,In-Store,Debit Card,2022,10,4,Sunday,289,41,True,False,False,298.37,1,298.37,2022-10-16,2022-10-16,0,91353.45,272,335.86,1422,427069.18,1315,324.77,6837,4233105.72,2507,1688.51,2180,3799942.54,2464,1542.18,3237322.3,2022,1601.05,3931138.23,2479,1585.78,2186,70.206,87.75200000000001,29.410463518450246,Silver
2023-08-17,CUST_5444,Budget,North America,Vancouver,Beauty,Perfume,100.49,9,904.37,0.1,90.44,895.33,Phone,Bank Transfer,2023,8,3,Thursday,229,33,False,False,True,7790.32,2,3895.16,2023-08-17,2024-12-14,485,111072.32,246,451.51,1306,562465.16,1244,452.14,6707,3979222.64,2475,1607.77,2160,4002905.57,2476,1616.68,3168358.48,1962,1614.86,4802112.68,2570,1868.53,2218,60.294,352.6840000000001,39.39150927590945,Platinum
2023-06-03,CUST_9903,Premium,Australia,Perth,Toys,Action Figures,61.26,2,122.53,0.0,0.0,134.78,Online,Digital Wallet,2023,6,2,Saturday,154,22,True,False,True,1076.1,3,358.7,2023-06-03,2023-09-04,93,76781.17,248,309.6,1290,427069.18,1315,324.77,6837,4024694.57,2597,1549.75,2244,4014923.32,2552,1573.25,3314861.11,2038,1626.53,3144053.49,2426,1295.98,2130,36.756,61.268,45.457783053865555,Platinum
2024-10-20,CUST_4082,Budget,North America,Toronto,Clothing,Shoes,48.23,6,289.4,0.1,28.94,260.46,Phone,Debit Card,2024,10,4,Sunday,294,42,True,False,False,3296.38,4,824.1,2022-12-04,2024-10-20,686,137547.5,231,595.44,1188,755914.15,1272,594.27,6615,3979222.64,2475,1607.77,2160,4002905.57,2476,1616.68,3237322.3,2022,1601.05,4802112.68,2570,1868.53,2218,28.937999999999995,86.832,33.3379405666897,Platinum
2022-12-22,CUST_6279,Budget,North America,New York,Books,Cookbook,11.69,9,105.22,0.1,10.52,123.11,Mobile App,Digital Wallet,2022,12,4,Thursday,356,51,False,True,False,267.46,2,133.73,2022-12-22,2024-07-26,582,33835.03,206,164.25,1056,198801.01,1192,166.78,6439,3979222.64,2475,1607.77,2160,4246388.07,2508,1693.14,3314861.11,2038,1626.53,4802112.68,2570,1868.53,2218,7.013999999999999,59.98400000000001,48.72390545041021,Silver
2022-08-25,CUST_7272,Regular,North America,Toronto,Home & Garden,Furniture,490.73,2,981.46,0.0,0.0,1079.61,Online,Bank Transfer,2022,8,3,Thursday,237,34,False,False,True,1639.85,2,819.92,2022-08-25,2024-05-22,636,392779.76,256,1534.3,1420,1889517.74,1265,1493.69,6727,3979222.64,2475,1607.77,2160,4014923.32,2552,1573.25,3168358.48,1962,1614.86,4186855.1,2525,1658.16,2227,294.438,490.7339999999999,45.45474754772557,Platinum
2022-03-31,CUST_8765,Regular,Europe,Berlin,Automotive,Electronics,320.72,10,3207.15,0.1,320.72,2886.44,Phone,Digital Wallet,2022,3,1,Thursday,90,13,False,False,False,4567.67,3,1522.56,2022-03-31,2022-05-04,34,714231.79,238,3000.97,1270,3834518.24,1252,3062.71,6597,4233105.72,2507,1688.51,2180,4002905.57,2476,1616.68,3314861.11,2038,1626.53,4186855.1,2525,1658.16,2227,192.43200000000002,962.1199999999999,33.33240947326118,Platinum
2024-09-13,CUST_8871,Regular,Europe,Rome,Beauty,Makeup,92.97,10,929.67,0.1,92.97,836.7,Mobile App,Bank Transfer,2024,9,3,Friday,257,37,False,False,False,5114.33,3,1704.78,2022-07-14,2024-09-13,792,109767.69,249,440.83,1310,562465.16,1244,452.14,6707,4233105.72,2507,1688.51,2180,4246388.07,2508,1693.14,3168358.48,1962,1614.86,4186855.1,2525,1658.16,2227,55.782,278.8800000000001,33.33094299031912,Platinum
2022-04-15,CUST_7839,Budget,Asia,Tokyo,Beauty,Bath Products,58.95,9,530.58,0.1,53.06,477.52,Mobile App,Credit Card,2022,4,2,Friday,105,15,False,False,False,477.52,1,477.52,2022-04-15,2022-04-15,0,113362.43,255,444.56,1396,562465.16,1244,452.14,6707,3827136.57,2421,1580.81,2132,4246388.07,2508,1693.14,3184046.42,2054,1550.17,4802112.68,2570,1868.53,2218,35.37,159.19,33.336823588540796,Silver
2022-05-17,CUST_7924,VIP,Asia,Hong Kong,Electronics,Smartphone,564.38,1,564.38,0.05,28.22,536.16,Online,Digital Wallet,2022,5,2,Tuesday,137,20,False,False,False,3525.59,3,1175.2,2022-05-17,2023-02-01,260,1325345.54,216,6135.86,1109,7233331.08,1193,6063.14,6414,3827136.57,2421,1580.81,2132,4014923.32,2552,1573.25,3314861.11,2038,1626.53,3931138.23,2479,1585.78,2186,338.628,197.53199999999998,36.84198746642793,Platinum
2023-03-16,CUST_5019,Premium,Europe,Rome,Books,Cookbook,16.76,4,67.04,0.1,6.7,60.33,Phone,Credit Card,2023,3,1,Thursday,75,11,False,False,False,3657.62,2,1828.81,2023-03-16,2024-06-25,467,33835.03,206,164.25,1056,198801.01,1192,166.78,6439,4233105.72,2507,1688.51,2180,4002905.57,2476,1616.68,3184046.42,2054,1550.17,3144053.49,2426,1295.98,2130,10.056000000000001,20.105999999999995,33.32670313276976,Platinum
2024-06-18,CUST_7547,Regular,Asia,Tokyo,Home & Garden,Furniture,111.59,2,223.19,0.0,0.0,245.51,In-Store,Cash,2024,6,2,Tuesday,170,25,False,False,True,7454.45,3,2484.82,2023-02-07,2024-06-18,497,392779.76,256,1534.3,1420,1889517.74,1265,1493.69,6727,3827136.57,2421,1580.81,2132,3799942.54,2464,1542.18,3159571.19,1924,1642.19,4186855.1,2525,1658.16,2227,66.954,111.602,45.45721151887907,Platinum
2022-04-05,CUST_1332,Budget,Australia,Brisbane,Beauty,Haircare,104.07,15,1561.08,0.1,156.11,1404.97,Online,Digital Wallet,2022,4,2,Tuesday,95,14,False,False,False,6654.59,3,2218.2,2022-03-08,2023-07-19,498,111806.11,241,463.93,1308,562465.16,1244,452.14,6707,4024694.57,2597,1549.75,2244,4014923.32,2552,1573.25,3314861.11,2038,1626.53,4802112.68,2570,1868.53,2218,62.44199999999999,468.34000000000015,33.334519598283244,Platinum
2023-12-13,CUST_1402,Premium,North America,New York,Home & Garden,Garden Tools,381.65,3,1144.94,0.1,114.49,1339.58,Mobile App,Bank Transfer,2023,12,4,Wednesday,347,50,False,True,False,1339.58,1,1339.58,2023-12-13,2023-12-13,0,354026.0,237,1493.78,1177,1889517.74,1265,1493.69,6727,3979222.64,2475,1607.77,2160,4246388.07,2508,1693.14,3168358.48,1962,1614.86,3144053.49,2426,1295.98,2130,228.98999999999998,652.61,48.71750847280491,Platinum
2023-05-03,CUST_8954,Premium,North America,Chicago,Beauty,Perfume,53.14,4,212.56,0.1,21.26,191.3,Online,Credit Card,2023,5,2,Wednesday,123,18,False,False,False,7584.42,2,3792.21,2023-05-03,2024-08-23,478,111072.32,246,451.51,1306,562465.16,1244,452.14,6707,3979222.64,2475,1607.77,2160,4014923.32,2552,1573.25,3184046.42,2054,1550.17,3144053.49,2426,1295.98,2130,31.884,63.76400000000001,33.33193936225823,Platinum
2024-01-09,CUST_3759,Regular,Australia,Adelaide,Sports,Tennis Racket,208.71,4,834.83,0.1,83.48,751.35,Online,Debit Card,2024,1,1,Tuesday,9,2,False,False,False,2038.05,3,679.35,2022-11-27,2024-01-09,408,235335.84,258,912.15,1379,1162542.94,1267,917.56,6819,4024694.57,2597,1549.75,2244,4014923.32,2552,1573.25,3237322.3,2022,1601.05,4186855.1,2525,1658.16,2227,125.226,250.44600000000003,33.33280095827511,Platinum
2023-05-09,CUST_1906,VIP,North America,Vancouver,Clothing,Sweater,140.07,1,140.07,0.05,7.0,133.07,Phone,Cash,2023,5,2,Tuesday,129,19,False,False,False,5300.08,2,2650.04,2022-02-14,2023-05-09,449,116362.56,197,590.67,1005,755914.15,1272,594.27,6615,3979222.64,2475,1607.77,2160,4002905.57,2476,1616.68,3159571.19,1924,1642.19,3931138.23,2479,1585.78,2186,84.04199999999999,49.028000000000006,36.84376643871647,Platinum
2023-04-03,CUST_8968,Budget,Europe,Rome,Home & Garden,Lighting,101.77,6,610.63,0.1,61.06,549.56,Phone,Credit Card,2023,4,2,Monday,93,14,False,False,False,6864.7,2,3432.35,2023-04-03,2024-12-18,625,359984.96,256,1406.19,1332,1889517.74,1265,1493.69,6727,4233105.72,2507,1688.51,2180,4002905.57,2476,1616.68,3184046.42,2054,1550.17,4802112.68,2570,1868.53,2218,61.062,183.188,33.33357595167043,Platinum
2023-03-13,CUST_5681,Budget,Australia,Melbourne,Beauty,Perfume,36.34,6,218.04,0.1,21.8,196.24,Phone,Debit Card,2023,3,1,Monday,72,11,False,False,False,196.24,1,196.24,2023-03-13,2023-03-13,0,111072.32,246,451.51,1306,562465.16,1244,452.14,6707,4024694.57,2597,1549.75,2244,4002905.57,2476,1616.68,3237322.3,2022,1601.05,4802112.68,2570,1868.53,2218,21.804000000000002,65.416,33.33469221361598,Silver
2022-10-11,CUST_5013,Regular,Asia,Hong Kong,Home & Garden,Lighting,275.69,4,1102.76,0.1,110.28,992.48,In-Store,Cash,2022,10,4,Tuesday,284,41,False,False,False,992.48,1,992.48,2022-10-11,2022-10-11,0,359984.96,256,1406.19,1332,1889517.74,1265,1493.69,6727,3827136.57,2421,1580.81,2132,3799942.54,2464,1542.18,3159571.19,1924,1642.19,4186855.1,2525,1658.16,2227,165.414,330.82400000000007,33.33306464613897,Gold
2023-04-29,CUST_6411,Regular,North America,Los Angeles,Home & Garden,Lighting,111.26,8,890.1,0.1,89.01,801.09,Phone,Credit Card,2023,4,2,Saturday,119,17,True,False,False,801.09,1,801.09,2023-04-29,2023-04-29,0,359984.96,256,1406.19,1332,1889517.74,1265,1493.69,6727,3979222.64,2475,1607.77,2160,4002905.57,2476,1616.68,3184046.42,2054,1550.17,4186855.1,2525,1658.16,2227,66.756,267.04200000000003,33.33483129236416,Gold
2024-10-18,CUST_8477,Budget,Europe,Berlin,Beauty,Bath Products,73.95,3,221.86,0.1,22.19,199.67,In-Store,Credit Card,2024,10,4,Friday,292,42,False,False,False,4815.85,2,2407.93,2023-06-26,2024-10-18,480,113362.43,255,444.56,1396,562465.16,1244,452.14,6707,4233105.72,2507,1688.51,2180,3799942.54,2464,1542.18,3184046.42,2054,1550.17,4802112.68,2570,1868.53,2218,44.37,66.56,33.335002754545,Platinum
