Date,Customer_ID,Customer_Segment,Region,City,Category,Product,Price,Quantity,Total_Amount,Discount_Rate,Discount_Amount,Final_Amount,Sales_Channel,Payment_Method,Year,Month,Quarter
2022-07-24,CUST_6611,Regular,Europe,London,Books,Cookbook,44.94,6,269.65,0.1,26.97,266.95,In-Store,Cash,2022,7,3
2024-07-17,CUST_5347,VIP,North America,New York,Books,Biography,22.73,5,113.63,0.15,17.04,106.24,Phone,Bank Transfer,2024,7,3
2022-09-04,CUST_5744,Budget,Europe,Paris,Home & Garden,Kitchen Appliances,248.89,15,3733.4,0.1,373.34,3360.06,Mobile App,Digital Wallet,2022,9,3
2023-09-11,CUST_2316,Budget,Asia,Hong Kong,Books,Biography,15.43,9,138.91,0.1,13.89,125.02,Mobile App,Debit Card,2023,9,3
2022-08-30,CUST_1908,Premium,Europe,Rome,Beauty,Perfume,74.49,4,297.95,0.1,29.79,294.97,Phone,Credit Card,2022,8,3
2023-03-26,CUST_8220,Regular,North America,Chicago,Sports,Gym Equipment,273.95,4,1095.81,0.1,109.58,986.23,Phone,Cash,2023,3,1
2024-03-23,CUST_3413,Budget,Europe,Rome,Clothing,Jeans,54.64,9,491.79,0.1,49.18,442.62,Mobile App,Bank Transfer,2024,3,1
2022-08-17,CUST_4567,VIP,Europe,London,Sports,Running Shoes,488.75,4,1954.98,0.15,293.25,1827.91,Online,Bank Transfer,2022,8,3
2024-08-01,CUST_1833,VIP,Europe,Berlin,Electronics,Smartphone,2413.51,2,4827.02,0.05,241.35,5044.23,Phone,Cash,2024,8,3
2023-03-11,CUST_9470,Regular,North America,Vancouver,Clothing,Jacket,118.82,4,475.28,0.1,47.53,427.76,Online,Bank Transfer,2023,3,1
2023-03-08,CUST_6566,Budget,Australia,Melbourne,Beauty,Skincare,60.79,9,547.15,0.1,54.72,492.44,Online,Cash,2023,3,1
2022-03-17,CUST_7791,Premium,North America,Chicago,Automotive,Electronics,1074.33,3,3222.98,0.1,322.3,2900.68,In-Store,Digital Wallet,2022,3,1
2024-10-25,CUST_3655,Premium,Australia,Melbourne,Beauty,Perfume,117.57,4,470.28,0.1,47.03,423.25,Phone,Debit Card,2024,10,4
2023-09-27,CUST_6749,Budget,North America,Chicago,Sports,Gym Equipment,185.76,12,2229.12,0.1,222.91,2006.21,Online,Cash,2023,9,3
2024-07-15,CUST_4999,Budget,North America,New York,Beauty,Makeup,35.03,6,210.19,0.1,21.02,208.09,Mobile App,Cash,2024,7,3
2023-10-27,CUST_2202,Regular,North America,New York,Books,Educational,36.22,4,144.87,0.1,14.49,130.38,Mobile App,Bank Transfer,2023,10,4
2022-07-25,CUST_1916,Budget,Europe,London,Sports,Basketball,186.56,6,1119.38,0.1,111.94,1108.19,In-Store,Credit Card,2022,7,3
2022-11-08,CUST_7991,Budget,North America,Los Angeles,Home & Garden,Kitchen Appliances,311.25,12,3734.95,0.1,373.5,4369.9,Phone,Bank Transfer,2022,11,4
2024-06-17,CUST_3697,Regular,Australia,Adelaide,Electronics,Smartwatch,1454.13,4,5816.54,0.1,581.65,5758.37,Phone,Digital Wallet,2024,6,2
2024-07-07,CUST_5810,VIP,North America,New York,Books,Fiction,59.02,3,177.06,0.15,26.56,165.55,Phone,Debit Card,2024,7,3
2024-01-19,CUST_6446,Regular,North America,New York,Beauty,Bath Products,27.25,6,163.51,0.1,16.35,147.16,In-Store,Credit Card,2024,1,1
2022-08-31,CUST_7370,Regular,Europe,Berlin,Home & Garden,Garden Tools,244.24,6,1465.46,0.1,146.55,1450.8,Phone,Bank Transfer,2022,8,3
2023-04-01,CUST_5759,Budget,Australia,Perth,Toys,Board Games,65.28,9,587.52,0.1,58.75,528.77,Online,Debit Card,2023,4,2
2022-06-26,CUST_6414,Premium,Europe,Paris,Books,Biography,19.44,3,58.33,0.1,5.83,57.74,Phone,Debit Card,2022,6,2
2022-02-08,CUST_6314,Regular,Asia,Singapore,Beauty,Haircare,28.61,10,286.11,0.1,28.61,257.5,Mobile App,Cash,2022,2,1
2022-01-02,CUST_4416,Premium,Asia,Seoul,Home & Garden,Lighting,313.03,5,1565.17,0.1,156.52,1408.65,Phone,Credit Card,2022,1,1
2024-08-05,CUST_3454,Regular,Asia,Bangkok,Home & Garden,Kitchen Appliances,482.38,10,4823.84,0.1,482.38,4775.6,Phone,Digital Wallet,2024,8,3
2024-11-01,CUST_9687,Budget,North America,Toronto,Electronics,Laptop,1325.15,6,7950.92,0.1,795.09,9302.58,Mobile App,Cash,2024,11,4
2023-10-01,CUST_2691,Regular,Asia,Singapore,Sports,Basketball,231.64,8,1853.1,0.1,185.31,1667.79,Mobile App,Credit Card,2023,10,4
2024-06-04,CUST_3282,Regular,North America,Toronto,Sports,Running Shoes,164.08,6,984.49,0.1,98.45,974.65,Online,Credit Card,2024,6,2
2023-12-17,CUST_8255,VIP,Asia,Tokyo,Electronics,Smartphone,2452.45,2,4904.9,0.05,245.24,6057.55,Phone,Bank Transfer,2023,12,4
2024-11-15,CUST_1405,Budget,Asia,Bangkok,Clothing,T-Shirt,87.8,9,790.18,0.1,79.02,924.51,Mobile App,Cash,2024,11,4
2022-12-16,CUST_2716,Budget,Australia,Adelaide,Books,Biography,24.72,9,222.51,0.1,22.25,260.34,Mobile App,Digital Wallet,2022,12,4
2022-08-02,CUST_6296,Budget,Australia,Perth,Books,Fiction,30.72,3,92.16,0.1,9.22,91.24,Phone,Bank Transfer,2022,8,3
2022-11-25,CUST_1554,VIP,North America,Los Angeles,Home & Garden,Decor,668.7,5,3343.48,0.15,501.52,3694.55,Online,Digital Wallet,2022,11,4
2024-12-08,CUST_4764,VIP,North America,Chicago,Books,Children,87.74,2,175.49,0.05,8.77,216.72,Online,Bank Transfer,2024,12,4
2023-09-27,CUST_4046,Premium,North America,Chicago,Toys,Outdoor Toys,138.45,5,692.27,0.1,69.23,623.04,Mobile App,Debit Card,2023,9,3
2024-08-14,CUST_8284,Premium,Australia,Brisbane,Automotive,Maintenance,735.12,2,1470.25,0.0,0.0,1617.27,Mobile App,Digital Wallet,2024,8,3
2024-02-08,CUST_7191,Regular,Asia,Hong Kong,Toys,Outdoor Toys,74.71,2,149.42,0.0,0.0,149.42,Mobile App,Debit Card,2024,2,1
2024-03-24,CUST_7087,VIP,North America,New York,Clothing,Sweater,329.84,3,989.53,0.15,148.43,841.1,In-Store,Cash,2024,3,1
2022-05-26,CUST_3685,VIP,Australia,Adelaide,Toys,Board Games,88.13,5,440.64,0.15,66.1,374.55,Mobile App,Digital Wallet,2022,5,2
2023-05-23,CUST_2341,Budget,Europe,Paris,Books,Children,9.46,3,28.38,0.1,2.84,25.54,Online,Debit Card,2023,5,2
2024-12-07,CUST_2389,Premium,Asia,Bangkok,Sports,Basketball,154.29,1,154.29,0.0,0.0,200.58,Online,Debit Card,2024,12,4
2022-04-04,CUST_2527,VIP,Australia,Brisbane,Clothing,Sweater,132.95,5,664.77,0.15,99.72,565.06,Mobile App,Digital Wallet,2022,4,2
2024-06-12,CUST_4049,Regular,Asia,Singapore,Clothing,Jacket,160.17,2,320.33,0.0,0.0,352.37,Online,Debit Card,2024,6,2
2023-06-12,CUST_1410,VIP,Europe,Berlin,Beauty,Bath Products,232.37,5,1161.87,0.15,174.28,1086.35,Phone,Credit Card,2023,6,2
2023-01-05,CUST_5720,Budget,Asia,Hong Kong,Toys,Outdoor Toys,55.01,12,660.07,0.1,66.01,594.07,In-Store,Cash,2023,1,1
2023-07-17,CUST_6216,Regular,Australia,Sydney,Home & Garden,Garden Tools,223.78,2,447.55,0.0,0.0,492.31,Mobile App,Digital Wallet,2023,7,3
2024-04-10,CUST_8522,VIP,Europe,London,Automotive,Electronics,1595.19,2,3190.37,0.05,159.52,3030.86,In-Store,Debit Card,2024,4,2
2023-04-28,CUST_4409,VIP,Australia,Sydney,Clothing,Sweater,379.12,2,758.24,0.05,37.91,720.33,Mobile App,Cash,2023,4,2
2023-12-19,CUST_1333,Premium,Australia,Brisbane,Sports,Gym Equipment,267.32,5,1336.6,0.1,133.66,1563.82,In-Store,Bank Transfer,2023,12,4
2023-10-22,CUST_8384,Budget,North America,Los Angeles,Automotive,Electronics,245.46,6,1472.74,0.1,147.27,1325.46,In-Store,Digital Wallet,2023,10,4
2022-09-28,CUST_8500,Budget,Asia,Bangkok,Automotive,Electronics,138.54,9,1246.85,0.1,124.69,1122.17,Online,Cash,2022,9,3
2023-08-10,CUST_3731,Regular,North America,Chicago,Toys,Puzzles,91.65,10,916.55,0.1,91.65,907.38,Phone,Credit Card,2023,8,3
2024-06-02,CUST_1225,Regular,Europe,Paris,Electronics,Camera,220.48,2,440.96,0.0,0.0,485.06,In-Store,Bank Transfer,2024,6,2
2024-08-25,CUST_6145,Regular,Australia,Adelaide,Electronics,Headphones,1326.56,8,10612.47,0.1,1061.25,10506.35,Mobile App,Debit Card,2024,8,3
2022-01-10,CUST_2695,Premium,Europe,Paris,Home & Garden,Kitchen Appliances,161.25,5,806.27,0.1,80.63,725.64,Phone,Bank Transfer,2022,1,1
2022-02-12,CUST_3353,Regular,Europe,Paris,Sports,Yoga Mat,91.46,8,731.71,0.1,73.17,658.54,In-Store,Cash,2022,2,1
2023-06-15,CUST_9602,Premium,North America,Toronto,Home & Garden,Garden Tools,423.13,5,2115.66,0.1,211.57,2094.5,Online,Cash,2023,6,2
2023-07-10,CUST_7962,Regular,Europe,Paris,Home & Garden,Kitchen Appliances,129.4,6,776.43,0.1,77.64,768.66,Phone,Credit Card,2023,7,3
2024-06-29,CUST_4930,VIP,North America,Vancouver,Clothing,T-Shirt,110.85,1,110.85,0.05,5.54,115.84,In-Store,Digital Wallet,2024,6,2
2023-10-14,CUST_8317,Budget,Asia,Seoul,Home & Garden,Furniture,295.0,9,2655.03,0.1,265.5,2389.53,In-Store,Debit Card,2023,10,4
2024-09-06,CUST_3708,VIP,North America,Chicago,Electronics,Smartwatch,3287.7,3,9863.1,0.15,1479.47,8383.64,In-Store,Cash,2024,9,3
2024-07-15,CUST_1855,Budget,Europe,Madrid,Sports,Basketball,118.36,9,1065.2,0.1,106.52,1054.55,In-Store,Digital Wallet,2024,7,3
2023-07-05,CUST_5039,VIP,North America,New York,Sports,Tennis Racket,415.72,5,2078.61,0.15,311.79,1943.5,Online,Digital Wallet,2023,7,3
2024-09-25,CUST_9500,Budget,Australia,Perth,Sports,Running Shoes,201.36,9,1812.26,0.1,181.23,1631.04,Phone,Digital Wallet,2024,9,3
2022-07-11,CUST_9217,Regular,Europe,Paris,Beauty,Perfume,59.87,4,239.49,0.1,23.95,237.1,In-Store,Digital Wallet,2022,7,3
2022-03-18,CUST_8512,Budget,Asia,Tokyo,Home & Garden,Kitchen Appliances,172.6,9,1553.38,0.1,155.34,1398.04,Phone,Credit Card,2022,3,1
2022-12-12,CUST_3535,Premium,North America,Los Angeles,Toys,Outdoor Toys,85.37,4,341.48,0.1,34.15,399.53,Mobile App,Bank Transfer,2022,12,4
2022-03-15,CUST_7990,Regular,Europe,Berlin,Beauty,Makeup,116.84,6,701.04,0.1,70.1,630.94,Online,Digital Wallet,2022,3,1
2023-05-18,CUST_2042,VIP,North America,New York,Toys,Action Figures,176.17,1,176.17,0.05,8.81,167.37,Online,Digital Wallet,2023,5,2
2023-10-20,CUST_5059,VIP,Australia,Perth,Beauty,Haircare,265.57,4,1062.3,0.15,159.34,902.95,Mobile App,Credit Card,2023,10,4
2022-03-30,CUST_9324,Budget,Asia,Seoul,Automotive,Maintenance,505.74,15,7586.12,0.1,758.61,6827.51,Online,Digital Wallet,2022,3,1
2022-09-12,CUST_5691,Premium,Australia,Adelaide,Automotive,Maintenance,467.31,2,934.61,0.0,0.0,934.61,In-Store,Debit Card,2022,9,3
2022-01-04,CUST_8861,Budget,Europe,Paris,Electronics,Camera,292.03,15,4380.45,0.1,438.05,3942.41,Online,Cash,2022,1,1
2023-10-03,CUST_4119,Regular,Europe,London,Electronics,Smartphone,1117.19,2,2234.39,0.0,0.0,2234.39,Mobile App,Cash,2023,10,4
2023-02-26,CUST_7048,Premium,Australia,Melbourne,Clothing,Jeans,70.77,5,353.86,0.1,35.39,318.47,Online,Cash,2023,2,1
2024-11-20,CUST_3181,VIP,Australia,Brisbane,Clothing,Jacket,122.18,2,244.36,0.05,12.22,301.78,Phone,Bank Transfer,2024,11,4
2022-03-21,CUST_2542,VIP,Europe,Rome,Home & Garden,Decor,289.6,5,1447.99,0.15,217.2,1230.79,Online,Digital Wallet,2022,3,1
2023-01-01,CUST_4646,VIP,Australia,Perth,Electronics,Tablet,3678.33,1,3678.33,0.05,183.92,3494.41,Online,Digital Wallet,2023,1,1
2022-05-19,CUST_9811,Premium,Australia,Perth,Books,Biography,43.06,4,172.25,0.1,17.22,155.02,Phone,Cash,2022,5,2
2023-07-13,CUST_6620,Budget,North America,New York,Books,Biography,9.29,3,27.88,0.1,2.79,27.6,Mobile App,Debit Card,2023,7,3
2024-06-20,CUST_9259,Regular,Asia,Hong Kong,Home & Garden,Garden Tools,56.63,2,113.26,0.0,0.0,124.59,Online,Bank Transfer,2024,6,2
2024-10-09,CUST_8788,Regular,Asia,Singapore,Home & Garden,Garden Tools,57.43,4,229.7,0.1,22.97,206.73,In-Store,Digital Wallet,2024,10,4
2024-02-02,CUST_4954,VIP,Asia,Singapore,Home & Garden,Furniture,800.72,2,1601.44,0.05,80.07,1521.37,Online,Credit Card,2024,2,1
2023-06-30,CUST_9882,VIP,North America,Toronto,Sports,Yoga Mat,577.4,2,1154.81,0.05,57.74,1206.77,In-Store,Digital Wallet,2023,6,2
2024-08-04,CUST_9338,VIP,Australia,Melbourne,Toys,Puzzles,110.52,1,110.52,0.05,5.53,115.49,Mobile App,Digital Wallet,2024,8,3
2022-02-24,CUST_5692,Budget,Asia,Hong Kong,Beauty,Makeup,70.83,12,849.96,0.1,85.0,764.97,Online,Bank Transfer,2022,2,1
2024-02-20,CUST_7562,VIP,Australia,Adelaide,Sports,Yoga Mat,110.68,3,332.04,0.15,49.81,282.23,In-Store,Bank Transfer,2024,2,1
2022-09-15,CUST_4955,VIP,Australia,Melbourne,Clothing,Shoes,316.67,3,950.01,0.15,142.5,807.51,Online,Bank Transfer,2022,9,3
2022-05-12,CUST_9854,VIP,North America,New York,Clothing,T-Shirt,345.87,4,1383.49,0.15,207.52,1175.96,In-Store,Credit Card,2022,5,2
2024-11-27,CUST_8940,Budget,Europe,Madrid,Home & Garden,Lighting,57.27,15,859.05,0.1,85.9,1005.09,Online,Debit Card,2024,11,4
2023-01-11,CUST_3459,Premium,North America,Vancouver,Home & Garden,Garden Tools,496.53,2,993.07,0.0,0.0,993.07,In-Store,Digital Wallet,2023,1,1
2023-06-13,CUST_3626,Budget,Asia,Seoul,Books,Educational,28.52,12,342.29,0.1,34.23,338.87,Phone,Bank Transfer,2023,6,2
2024-10-09,CUST_8464,VIP,Asia,Hong Kong,Home & Garden,Garden Tools,929.97,1,929.97,0.05,46.5,883.47,Mobile App,Credit Card,2024,10,4
2024-04-15,CUST_7159,Budget,Australia,Perth,Automotive,Electronics,149.17,3,447.51,0.1,44.75,402.76,Online,Debit Card,2024,4,2
2024-08-25,CUST_3144,VIP,Europe,Paris,Automotive,Electronics,876.5,5,4382.52,0.15,657.38,4097.66,Mobile App,Bank Transfer,2024,8,3
2023-02-23,CUST_2146,VIP,Australia,Adelaide,Electronics,Camera,2429.4,5,12147.01,0.15,1822.05,10324.96,In-Store,Bank Transfer,2023,2,1
2022-06-07,CUST_2829,Regular,Europe,Madrid,Home & Garden,Furniture,192.23,10,1922.31,0.1,192.23,1903.08,Mobile App,Digital Wallet,2022,6,2
2024-09-06,CUST_2673,Regular,Europe,Madrid,Clothing,T-Shirt,50.68,6,304.11,0.1,30.41,273.7,In-Store,Debit Card,2024,9,3
2023-10-12,CUST_9865,Regular,Asia,Seoul,Automotive,Accessories,538.55,4,2154.19,0.1,215.42,1938.77,In-Store,Bank Transfer,2023,10,4
2023-06-05,CUST_1956,Budget,North America,Los Angeles,Electronics,Smartwatch,1256.04,6,7536.26,0.1,753.63,7460.89,Online,Cash,2023,6,2
2023-05-18,CUST_3514,Regular,North America,Vancouver,Home & Garden,Furniture,275.15,2,550.3,0.0,0.0,550.3,Mobile App,Digital Wallet,2023,5,2
2024-03-24,CUST_9031,Regular,Australia,Adelaide,Automotive,Maintenance,123.4,2,246.81,0.0,0.0,246.81,In-Store,Bank Transfer,2024,3,1
2023-06-30,CUST_7813,Budget,Europe,Madrid,Electronics,Camera,241.27,12,2895.21,0.1,289.52,2866.26,Mobile App,Bank Transfer,2023,6,2
2022-08-19,CUST_2632,VIP,North America,Vancouver,Books,Children,59.57,5,297.87,0.15,44.68,278.51,Mobile App,Cash,2022,8,3
2022-05-20,CUST_6504,VIP,Asia,Bangkok,Home & Garden,Furniture,415.25,5,2076.24,0.15,311.44,1764.8,Online,Bank Transfer,2022,5,2
2023-06-22,CUST_4507,Budget,Australia,Adelaide,Electronics,Tablet,1089.78,9,9808.01,0.1,980.8,9709.93,Mobile App,Credit Card,2023,6,2
2022-07-23,CUST_8763,VIP,Asia,Singapore,Electronics,Headphones,2948.2,5,14740.99,0.15,2211.15,13782.82,In-Store,Debit Card,2022,7,3
2023-11-27,CUST_2927,Regular,North America,Los Angeles,Toys,Puzzles,46.91,4,187.62,0.1,18.76,219.52,In-Store,Debit Card,2023,11,4
2024-08-30,CUST_5051,Budget,Asia,Seoul,Home & Garden,Garden Tools,327.72,3,983.16,0.1,98.32,973.32,Online,Digital Wallet,2024,8,3
2023-10-12,CUST_4894,VIP,Asia,Hong Kong,Home & Garden,Garden Tools,970.1,2,1940.19,0.05,97.01,1843.18,Phone,Digital Wallet,2023,10,4
2024-09-20,CUST_4302,Budget,North America,Toronto,Sports,Gym Equipment,189.95,12,2279.45,0.1,227.94,2051.5,Online,Digital Wallet,2024,9,3
2024-05-22,CUST_1630,Budget,Australia,Adelaide,Home & Garden,Lighting,39.1,15,586.54,0.1,58.65,527.88,Phone,Debit Card,2024,5,2
2024-08-13,CUST_4563,VIP,North America,Toronto,Home & Garden,Kitchen Appliances,346.8,1,346.8,0.05,17.34,362.41,Phone,Credit Card,2024,8,3
2023-08-09,CUST_6932,Regular,Asia,Tokyo,Beauty,Haircare,95.34,10,953.38,0.1,95.34,943.84,Phone,Cash,2023,8,3
2022-02-09,CUST_3942,Budget,Asia,Bangkok,Beauty,Bath Products,17.2,9,154.84,0.1,15.48,139.35,In-Store,Bank Transfer,2022,2,1
2023-04-04,CUST_6841,Regular,North America,Los Angeles,Beauty,Perfume,128.05,4,512.2,0.1,51.22,460.98,Online,Credit Card,2023,4,2
2024-09-25,CUST_1756,VIP,Australia,Melbourne,Books,Biography,69.73,5,348.66,0.15,52.3,296.36,Mobile App,Bank Transfer,2024,9,3
2023-06-03,CUST_8977,Budget,Australia,Sydney,Automotive,Car Parts,214.18,3,642.54,0.1,64.25,636.12,Mobile App,Bank Transfer,2023,6,2
2023-01-28,CUST_9865,Premium,Europe,Madrid,Clothing,Shoes,267.62,1,267.62,0.0,0.0,267.62,Mobile App,Cash,2023,1,1
2024-03-24,CUST_7911,VIP,Asia,Hong Kong,Sports,Basketball,116.15,2,232.31,0.05,11.62,220.69,Mobile App,Credit Card,2024,3,1
2024-12-16,CUST_8813,Budget,Asia,Bangkok,Toys,Puzzles,24.89,12,298.72,0.1,29.87,349.5,Online,Digital Wallet,2024,12,4
2024-05-08,CUST_9312,Premium,Australia,Brisbane,Electronics,Camera,583.2,5,2915.99,0.1,291.6,2624.39,Phone,Cash,2024,5,2
2023-09-13,CUST_6291,VIP,Europe,London,Toys,Action Figures,142.47,5,712.36,0.15,106.85,605.51,Mobile App,Cash,2023,9,3
2024-08-02,CUST_6558,VIP,Australia,Sydney,Books,Cookbook,23.17,3,69.52,0.15,10.43,65.0,In-Store,Cash,2024,8,3
2024-02-04,CUST_2348,VIP,Europe,Paris,Automotive,Tools,1470.85,3,4412.55,0.15,661.88,3750.66,Online,Cash,2024,2,1
2024-05-22,CUST_7272,Premium,Australia,Perth,Beauty,Makeup,207.5,3,622.49,0.1,62.25,560.24,In-Store,Digital Wallet,2024,5,2
2024-04-01,CUST_3448,Regular,North America,Chicago,Clothing,Jacket,101.11,10,1011.07,0.1,101.11,909.96,Online,Credit Card,2024,4,2
2023-10-30,CUST_7702,VIP,Europe,London,Books,Cookbook,77.52,3,232.57,0.15,34.89,197.69,Online,Digital Wallet,2023,10,4
2024-04-02,CUST_9826,Regular,Europe,Paris,Books,Biography,29.39,6,176.36,0.1,17.64,158.73,In-Store,Bank Transfer,2024,4,2
2024-12-02,CUST_6859,Budget,Europe,London,Sports,Tennis Racket,130.89,6,785.36,0.1,78.54,918.87,Mobile App,Bank Transfer,2024,12,4
2023-10-27,CUST_4401,VIP,Europe,London,Home & Garden,Decor,486.67,3,1460.02,0.15,219.0,1241.02,Mobile App,Digital Wallet,2023,10,4
2024-07-07,CUST_1001,Regular,North America,New York,Clothing,T-Shirt,171.96,2,343.93,0.0,0.0,378.32,Online,Credit Card,2024,7,3
2023-02-25,CUST_9325,Premium,Australia,Perth,Home & Garden,Lighting,389.88,1,389.88,0.0,0.0,389.88,Phone,Cash,2023,2,1
2023-09-24,CUST_1057,VIP,Europe,Madrid,Clothing,Shoes,320.14,3,960.41,0.15,144.06,816.35,In-Store,Bank Transfer,2023,9,3
2023-08-28,CUST_2907,Regular,North America,New York,Home & Garden,Garden Tools,109.9,10,1099.0,0.1,109.9,1088.01,Mobile App,Debit Card,2023,8,3
2024-01-25,CUST_8602,Regular,Asia,Bangkok,Sports,Running Shoes,293.58,2,587.15,0.0,0.0,587.15,Phone,Digital Wallet,2024,1,1
2022-08-27,CUST_2792,Regular,Asia,Singapore,Automotive,Accessories,291.34,2,582.68,0.0,0.0,640.95,Online,Digital Wallet,2022,8,3
2022-04-02,CUST_4621,Budget,Australia,Brisbane,Clothing,Shoes,63.93,15,958.9,0.1,95.89,863.01,Mobile App,Bank Transfer,2022,4,2
2024-02-08,CUST_4312,Budget,North America,Toronto,Books,Biography,7.27,15,109.0,0.1,10.9,98.1,Online,Debit Card,2024,2,1
2023-02-24,CUST_3835,Budget,Asia,Singapore,Sports,Basketball,134.13,12,1609.5,0.1,160.95,1448.55,Online,Digital Wallet,2023,2,1
2023-08-11,CUST_2744,VIP,North America,Los Angeles,Clothing,Sweater,165.44,3,496.31,0.15,74.45,464.05,Phone,Cash,2023,8,3
2024-04-16,CUST_3140,VIP,Europe,Paris,Automotive,Electronics,1413.14,2,2826.29,0.05,141.31,2684.97,Phone,Bank Transfer,2024,4,2
2024-03-16,CUST_7002,VIP,Asia,Bangkok,Electronics,Smartphone,1175.61,3,3526.84,0.15,529.03,2997.81,Mobile App,Credit Card,2024,3,1
2022-05-20,CUST_6519,Budget,North America,Chicago,Home & Garden,Furniture,75.69,6,454.17,0.1,45.42,408.75,Mobile App,Debit Card,2022,5,2
2022-01-16,CUST_1951,Budget,Australia,Brisbane,Clothing,Jacket,85.73,12,1028.74,0.1,102.87,925.87,Mobile App,Bank Transfer,2022,1,1
2023-08-17,CUST_1074,Budget,North America,Chicago,Books,Educational,11.14,3,33.42,0.1,3.34,33.08,In-Store,Credit Card,2023,8,3
2023-02-24,CUST_1363,Regular,Australia,Sydney,Toys,Board Games,86.99,8,695.89,0.1,69.59,626.3,Mobile App,Debit Card,2023,2,1
2022-05-17,CUST_8725,Budget,North America,New York,Home & Garden,Furniture,163.28,12,1959.4,0.1,195.94,1763.46,Mobile App,Debit Card,2022,5,2
2022-06-15,CUST_6686,VIP,Asia,Bangkok,Electronics,Laptop,1529.38,2,3058.76,0.05,152.94,3196.4,Mobile App,Digital Wallet,2022,6,2
2024-11-25,CUST_5362,Premium,Europe,Paris,Automotive,Accessories,1436.19,3,4308.57,0.1,430.86,5041.02,Mobile App,Credit Card,2024,11,4
2024-07-31,CUST_4547,VIP,Asia,Hong Kong,Clothing,T-Shirt,117.33,2,234.66,0.05,11.73,245.22,Phone,Bank Transfer,2024,7,3
2022-03-09,CUST_6479,VIP,Australia,Brisbane,Toys,Board Games,62.68,2,125.35,0.05,6.27,119.08,In-Store,Bank Transfer,2022,3,1
2023-11-15,CUST_1380,Premium,Asia,Singapore,Clothing,Shoes,112.12,4,448.5,0.1,44.85,524.74,Online,Cash,2023,11,4
2024-12-03,CUST_3786,Regular,Australia,Perth,Sports,Basketball,154.78,4,619.12,0.1,61.91,724.37,Mobile App,Cash,2024,12,4
2023-03-13,CUST_3642,Regular,Asia,Singapore,Home & Garden,Lighting,120.19,8,961.55,0.1,96.16,865.4,In-Store,Cash,2023,3,1
2022-04-30,CUST_4799,Regular,Asia,Bangkok,Automotive,Accessories,509.91,4,2039.66,0.1,203.97,1835.69,Online,Credit Card,2022,4,2
2023-06-17,CUST_5079,Budget,Australia,Perth,Automotive,Tools,654.29,3,1962.86,0.1,196.29,1943.24,Online,Bank Transfer,2023,6,2
2023-11-01,CUST_2722,Premium,Asia,Singapore,Books,Fiction,27.73,4,110.9,0.1,11.09,129.76,Online,Credit Card,2023,11,4
2022-02-10,CUST_9837,Premium,Europe,Paris,Books,Educational,36.81,1,36.81,0.0,0.0,36.81,Online,Bank Transfer,2022,2,1
2023-05-10,CUST_7622,Premium,Australia,Sydney,Books,Fiction,58.74,4,234.97,0.1,23.5,211.48,Mobile App,Bank Transfer,2023,5,2
2024-03-14,CUST_8206,Regular,Asia,Singapore,Beauty,Haircare,62.46,8,499.67,0.1,49.97,449.7,Phone,Bank Transfer,2024,3,1
2023-12-22,CUST_3873,Budget,Asia,Hong Kong,Toys,Puzzles,31.46,6,188.74,0.1,18.87,220.82,Phone,Digital Wallet,2023,12,4
2023-11-30,CUST_8229,Budget,Europe,Paris,Electronics,Laptop,304.42,12,3653.05,0.1,365.3,4274.06,Mobile App,Bank Transfer,2023,11,4
2023-07-27,CUST_6821,VIP,Europe,London,Home & Garden,Kitchen Appliances,446.84,5,2234.2,0.15,335.13,2088.98,In-Store,Debit Card,2023,7,3
2024-11-08,CUST_4643,Budget,Australia,Sydney,Clothing,Dress,36.89,3,110.66,0.1,11.07,129.47,Mobile App,Digital Wallet,2024,11,4
2024-10-18,CUST_5020,Regular,Europe,London,Toys,Outdoor Toys,40.28,6,241.66,0.1,24.17,217.49,Phone,Debit Card,2024,10,4
2024-02-08,CUST_4573,Budget,North America,Toronto,Home & Garden,Kitchen Appliances,236.38,6,1418.29,0.1,141.83,1276.46,Phone,Debit Card,2024,2,1
2023-09-02,CUST_6247,Premium,Australia,Melbourne,Toys,Educational Toys,134.79,4,539.17,0.1,53.92,485.26,Mobile App,Bank Transfer,2023,9,3
2022-10-20,CUST_2111,VIP,Asia,Seoul,Toys,Educational Toys,177.03,5,885.15,0.15,132.77,752.38,Mobile App,Bank Transfer,2022,10,4
2024-09-29,CUST_5396,Budget,Europe,Madrid,Sports,Basketball,209.9,3,629.7,0.1,62.97,566.73,Mobile App,Debit Card,2024,9,3
2024-12-09,CUST_6132,Premium,Australia,Perth,Sports,Running Shoes,297.74,4,1190.98,0.1,119.1,1393.45,Online,Cash,2024,12,4
2024-03-21,CUST_9089,Budget,Asia,Seoul,Clothing,T-Shirt,115.21,3,345.62,0.1,34.56,311.06,Mobile App,Bank Transfer,2024,3,1
2022-09-09,CUST_1450,Premium,Australia,Sydney,Automotive,Electronics,652.51,5,3262.54,0.1,326.25,2936.29,Online,Digital Wallet,2022,9,3
2022-05-28,CUST_9306,Premium,Australia,Sydney,Toys,Action Figures,117.51,4,470.03,0.1,47.0,423.03,In-Store,Credit Card,2022,5,2
